Lot ID,Category,Subcategory,Estimate,Has Bid,Current Time,New Time,Status,Details,Rule ID
1168,Buffer zone,Sawing machines,2500.00,True,17:43:00,17:23,Updated,Time changed,6
1169,Buffer zone,"Machine parts, tools & accessories",2500.00,True,18:45:00,18:45,Updated,Time changed,6
1170,Top machines,Sawing machines,7500.00,True,15:07:00,14:47,Updated,Time changed,2
1171,Buffer zone,Lathe machine,2500.00,True,17:25:00,15:18,Updated,Time changed,6
1172,Buffer zone,Sawing machines,1000.00,True,16:22:00,14:48,Updated,Time changed,6
1173,Top machines,Cutting machines,3000.00,True,15:56:00,15:44,Updated,Time changed,2
1174,Buffer zone,Punching machines,2000.00,True,17:13:00,14:31,Updated,Time changed,6
1175,Buffer zone,Pressing machines,400.00,True,15:01:00,14:27,Updated,Time changed,6
1176,Buffer zone,Pressing machines,1500.00,True,15:24:00,15:41,Updated,Time changed,6
1177,Buffer zone,Roll bending machines,1500.00,True,18:40:00,18:23,Updated,Time changed,6
1178,Buffer zone,Bending & folding machines,300.00,True,16:55:00,16:09,Updated,Time changed,6
1179,Other machines & welding,Vertical machining centers,150.00,False,16:39:00,16:48,Updated,Time changed,3
1180,Buffer zone,Grinding machines,250.00,True,14:32:00,17:12,Updated,Time changed,6
1181,Buffer zone,Grinding machines,250.00,True,15:20:00,18:42,Updated,Time changed,6
1182,Buffer zone,Sawing machines,200.00,True,17:06:00,14:52,Updated,Time changed,6
1183,Buffer zone,Grinding machines,200.00,True,14:27:00,14:49,Updated,Time changed,6
1184,Buffer zone,Flanging machine,200.00,True,16:56:00,15:08,Updated,Time changed,6
1185,Other machines & welding,Processing machines,250.00,True,16:34:00,16:51,Updated,Time changed,3
1186,Buffer zone,Compressors,150.00,True,17:45:00,18:36,Updated,Time changed,6
1187,Buffer zone,Bending & folding machines,1000.00,True,18:11:00,15:29,Updated,Time changed,6
1188,Buffer zone,Bending & folding machines,500.00,False,15:07:00,15:56,Updated,Time changed,6
1189,Buffer zone,Sawing machines,500.00,False,14:55:00,15:27,Updated,Time changed,6
1190,Buffer zone,Sawing machines,500.00,False,16:31:00,14:42,Updated,Time changed,6
1191,Buffer zone,Sawing machines,500.00,True,15:40:00,14:14,Updated,Time changed,6
1192,Buffer zone,Sawing machines,500.00,False,14:53:00,17:07,Updated,Time changed,6
1193,Warm-up,Fastening machines,7500.00,True,14:03:00,14:15,Updated,Time changed,1
1194,Buffer zone,Cutting machines,300.00,False,18:54:00,17:35,Updated,Time changed,6
1195,Top machines,Sawing machines,3500.00,True,14:41:00,15:30,Updated,Time changed,2
1196,Buffer zone,Punching machines,750.00,True,17:41:00,15:51,Updated,Time changed,6
1197,Buffer zone,Pressing machines,500.00,True,18:14:00,15:55,Updated,Time changed,6
1198,Buffer zone,Roll bending machines,1500.00,True,18:31:00,17:06,Updated,Time changed,6
1199,Buffer zone,Roll bending machines,500.00,False,17:47:00,15:32,Updated,Time changed,6
1200,Buffer zone,Roll bending machines,1500.00,True,18:45:00,18:24,Updated,Time changed,6
1201,Buffer zone,Roll bending machines,1250.00,True,18:37:00,14:54,Updated,Time changed,6
1202,Buffer zone,Roll bending machines,300.00,True,17:10:00,16:48,Updated,Time changed,6
1203,Buffer zone,Roll bending machines,500.00,True,17:40:00,18:35,Updated,Time changed,6
1204,Buffer zone,Edging machines,500.00,False,14:08:00,14:41,Updated,Time changed,6
1205,Office & misc.,Various metalworking,300.00,True,17:01:00,17:00,Updated,Time changed,5
1206,Office & misc.,Various metalworking,500.00,False,17:47:00,18:19,Updated,Time changed,5
1207,Buffer zone,Roll bending machines,1500.00,False,14:10:00,16:16,Updated,Time changed,6
1208,Buffer zone,Pressing machines,750.00,False,17:37:00,18:30,Updated,Time changed,6
1209,Buffer zone,Cutting machines,500.00,False,17:42:00,14:55,Updated,Time changed,6
1210,Top machines,Welding machines,5000.00,False,15:43:00,15:44,Updated,Time changed,2
1211,Top machines,Welding machines,10000.00,False,14:36:00,15:55,Updated,Time changed,2
1212,Top machines,Welding machines,8000.00,False,15:34:00,15:33,Updated,Time changed,2
1213,Top machines,Welding machines,10000.00,True,15:44:00,14:54,Updated,Time changed,2
1214,Other machines & welding,Welding machines,1500.00,True,16:55:00,16:41,Updated,Time changed,3
1215,Other machines & welding,Welding machines,1500.00,False,16:02:00,16:10,Updated,Time changed,3
1216,Other machines & welding,Welding machines,1200.00,False,16:16:00,16:12,Updated,Time changed,3
1217,Other machines & welding,Welding machines,1500.00,False,16:20:00,16:40,Updated,Time changed,3
1218,Other machines & welding,Welding machines,1500.00,False,16:32:00,16:01,Updated,Time changed,3
1219,Other machines & welding,Welding machines,2000.00,True,16:55:00,16:00,Updated,Time changed,3
1220,Other machines & welding,Welding machines,2000.00,True,16:29:00,16:50,Updated,Time changed,3
1221,Other machines & welding,Welding machines,2000.00,True,16:45:00,16:24,Updated,Time changed,3
1222,Other machines & welding,Welding machines,1500.00,True,16:23:00,16:42,Updated,Time changed,3
1223,Other machines & welding,Welding machines,1500.00,True,16:15:00,16:26,Updated,Time changed,3
1224,Other machines & welding,Welding machines,1200.00,True,16:14:00,16:48,Updated,Time changed,3
1225,Other machines & welding,Welding machines,1200.00,True,16:49:00,16:47,Updated,Time changed,3
1226,Other machines & welding,Welding machines,1200.00,True,16:58:00,16:15,Updated,Time changed,3
1227,Other machines & welding,Welding machines,1200.00,True,16:51:00,16:16,Updated,Time changed,3
1228,Other machines & welding,Welding machines,1200.00,True,16:43:00,16:19,Updated,Time changed,3
1229,Other machines & welding,Welding machines,1200.00,True,16:19:00,16:57,Updated,Time changed,3
1230,Other machines & welding,Welding machines,1200.00,True,16:29:00,16:38,Updated,Time changed,3
1231,Other machines & welding,Welding machines,1200.00,True,16:43:00,16:14,Updated,Time changed,3
1232,Other machines & welding,Welding machines,1200.00,True,16:16:00,16:46,Updated,Time changed,3
1233,Other machines & welding,Welding machines,1200.00,True,16:10:00,16:36,Updated,Time changed,3
1234,Other machines & welding,Welding machines,1200.00,True,16:14:00,16:30,Updated,Time changed,3
1235,Other machines & welding,Welding machines,1200.00,False,16:11:00,16:46,Updated,Time changed,3
1236,Other machines & welding,Welding machines,1200.00,True,16:03:00,16:51,Updated,Time changed,3
1237,Other machines & welding,Welding machines,1200.00,False,16:15:00,16:36,Updated,Time changed,3
1238,Other machines & welding,Welding machines,500.00,True,16:46:00,16:43,Updated,Time changed,3
1239,Other machines & welding,Welding machines,500.00,True,16:51:00,16:04,Updated,Time changed,3
1240,Other machines & welding,Welding machines,500.00,True,16:12:00,16:57,Updated,Time changed,3
1241,Other machines & welding,Welding machines,500.00,True,16:50:00,16:08,Updated,Time changed,3
1242,Other machines & welding,Welding machines,500.00,True,16:06:00,16:09,Updated,Time changed,3
1243,Other machines & welding,Welding machines,400.00,True,16:39:00,16:13,Updated,Time changed,3
1244,Other machines & welding,Welding machines,300.00,True,16:43:00,16:35,Updated,Time changed,3
1245,Other machines & welding,Welding machines,400.00,False,16:51:00,16:49,Updated,Time changed,3
1246,Other machines & welding,Welding machines,300.00,True,16:42:00,16:33,Updated,Time changed,3
1247,Other machines & welding,Welding machines,300.00,True,16:07:00,16:32,Updated,Time changed,3
1248,Other machines & welding,Welding machines,150.00,False,16:55:00,16:09,Updated,Time changed,3
1249,Other machines & welding,Welding machines,300.00,True,16:58:00,16:52,Updated,Time changed,3
1250,Other machines & welding,Welding machines,400.00,False,16:02:00,16:24,Updated,Time changed,3
1251,Other machines & welding,Welding machines,400.00,False,16:01:00,16:18,Updated,Time changed,3
1252,Other machines & welding,Welding machines,400.00,False,16:26:00,16:11,Updated,Time changed,3
1253,Other machines & welding,Welding parts & accessories,350.00,True,16:37:00,16:29,Updated,Time changed,3
1254,Other machines & welding,Welding parts & accessories,350.00,False,16:28:00,16:47,Updated,Time changed,3
1255,Other machines & welding,Welding parts & accessories,100.00,True,16:04:00,16:25,Updated,Time changed,3
1256,Other machines & welding,Welding parts & accessories,100.00,False,16:04:00,16:00,Updated,Time changed,3
1257,Other machines & welding,Welding parts & accessories,100.00,True,16:19:00,16:33,Updated,Time changed,3
1258,Other machines & welding,Welding parts & accessories,250.00,True,16:15:00,16:35,Updated,Time changed,3
1259,Other machines & welding,Welding parts & accessories,250.00,False,16:02:00,16:16,Updated,Time changed,3
1260,Other machines & welding,Welding parts & accessories,100.00,True,16:34:00,16:16,Updated,Time changed,3
1261,Other machines & welding,Welding parts & accessories,400.00,True,16:54:00,16:32,Updated,Time changed,3
1262,Other machines & welding,Welding parts & accessories,100.00,True,16:13:00,16:54,Updated,Time changed,3
1263,Other machines & welding,Welding parts & accessories,100.00,True,16:11:00,16:44,Updated,Time changed,3
1264,Other machines & welding,Welding parts & accessories,100.00,False,16:47:00,16:14,Updated,Time changed,3
1265,Other machines & welding,Welding parts & accessories,100.00,True,16:49:00,16:44,Updated,Time changed,3
1266,Other machines & welding,Welding parts & accessories,100.00,False,16:27:00,16:50,Updated,Time changed,3
1267,Other machines & welding,Welding parts & accessories,250.00,True,16:29:00,16:44,Updated,Time changed,3
1268,Other machines & welding,Welding parts & accessories,200.00,True,16:55:00,16:38,Updated,Time changed,3
1269,Other machines & welding,Welding parts & accessories,400.00,True,16:33:00,16:38,Updated,Time changed,3
1270,Other machines & welding,Welding parts & accessories,400.00,False,16:41:00,16:42,Updated,Time changed,3
1271,Other machines & welding,Welding parts & accessories,250.00,True,16:48:00,16:26,Updated,Time changed,3
1272,Other machines & welding,Welding parts & accessories,600.00,True,16:13:00,16:06,Updated,Time changed,3
1273,Other machines & welding,Welding parts & accessories,250.00,True,16:03:00,16:26,Updated,Time changed,3
1274,Other machines & welding,Welding parts & accessories,250.00,True,16:44:00,16:51,Updated,Time changed,3
1275,Other machines & welding,Welding parts & accessories,2500.00,True,16:42:00,16:14,Updated,Time changed,3
1276,Other machines & welding,Welding tables,2000.00,True,16:28:00,16:18,Updated,Time changed,3
1277,Other machines & welding,Welding tables,2000.00,True,16:03:00,16:43,Updated,Time changed,3
1278,Other machines & welding,Welding tables,2000.00,True,16:12:00,16:25,Updated,Time changed,3
1279,Other machines & welding,Welding tables,2000.00,True,16:02:00,16:45,Updated,Time changed,3
1280,Other machines & welding,Welding tables,400.00,True,16:02:00,16:44,Updated,Time changed,3
1281,Other machines & welding,Welding tables,1000.00,True,16:37:00,16:33,Updated,Time changed,3
1282,Other machines & welding,Welding tables,1000.00,True,16:09:00,16:06,Updated,Time changed,3
1283,Top machines,Welding tables,3000.00,True,14:08:00,15:11,Updated,Time changed,2
1284,Other machines & welding,Welding tables,1000.00,True,16:41:00,16:57,Updated,Time changed,3
1285,Other machines & welding,Welding tables,1500.00,True,16:40:00,16:41,Updated,Time changed,3
1286,Other machines & welding,Welding tables,2000.00,True,16:29:00,16:40,Updated,Time changed,3
1287,Other machines & welding,Welding tables,1000.00,True,16:02:00,16:42,Updated,Time changed,3
1288,Other machines & welding,Welding tables,1000.00,True,16:40:00,16:39,Updated,Time changed,3
1289,Other machines & welding,Welding tables,1000.00,True,16:50:00,16:28,Updated,Time changed,3
1290,Other machines & welding,Welding tables,1000.00,True,16:33:00,16:41,Updated,Time changed,3
1291,Other machines & welding,Welding tables,1000.00,False,16:05:00,16:58,Updated,Time changed,3
1292,Other machines & welding,Welding tables,1000.00,True,16:16:00,16:14,Updated,Time changed,3
1293,Other machines & welding,Welding tables,2000.00,True,16:19:00,16:03,Updated,Time changed,3
1294,Top machines,Welding tables,3000.00,True,15:06:00,14:21,Updated,Time changed,2
1295,Top machines,Welding tables,3000.00,True,14:08:00,15:18,Updated,Time changed,2
1296,Other machines & welding,Welding parts & accessories,500.00,True,16:43:00,16:45,Updated,Time changed,3
1297,Other machines & welding,Welding parts & accessories,500.00,True,16:56:00,16:33,Updated,Time changed,3
1298,Other machines & welding,Welding parts & accessories,500.00,True,16:33:00,16:25,Updated,Time changed,3
1299,Other machines & welding,Welding parts & accessories,500.00,True,16:09:00,16:16,Updated,Time changed,3
1300,Other machines & welding,Welding parts & accessories,500.00,False,16:45:00,16:45,Updated,Time changed,3
1301,Other machines & welding,Welding parts & accessories,100.00,True,16:59:00,16:46,Updated,Time changed,3
1302,Other machines & welding,Welding parts & accessories,60.00,False,16:54:00,16:35,Updated,Time changed,3
1303,Other machines & welding,Welding parts & accessories,80.00,True,16:04:00,16:01,Updated,Time changed,3
1304,Other machines & welding,Welding parts & accessories,75.00,False,16:40:00,16:57,Updated,Time changed,3
1305,Other machines & welding,Welding parts & accessories,40.00,True,16:33:00,16:16,Updated,Time changed,3
1306,Other machines & welding,Welding parts & accessories,40.00,True,16:24:00,16:33,Updated,Time changed,3
1307,Other machines & welding,Welding parts & accessories,100.00,True,16:20:00,16:30,Updated,Time changed,3
1308,Other machines & welding,Welding parts & accessories,60.00,False,16:31:00,16:54,Updated,Time changed,3
1309,Other machines & welding,Welding parts & accessories,50.00,False,16:41:00,16:40,Updated,Time changed,3
1310,Other machines & welding,Welding parts & accessories,70.00,False,16:37:00,16:46,Updated,Time changed,3
1311,Other machines & welding,Welding parts & accessories,80.00,False,16:03:00,16:10,Updated,Time changed,3
1312,Other machines & welding,Welding parts & accessories,50.00,False,16:16:00,16:58,Updated,Time changed,3
1313,Other machines & welding,Welding parts & accessories,50.00,False,16:15:00,16:15,Updated,Time changed,3
1314,Other machines & welding,Welding parts & accessories,50.00,False,16:06:00,16:56,Updated,Time changed,3
1315,Other machines & welding,Welding parts & accessories,80.00,True,16:09:00,16:36,Updated,Time changed,3
1316,Other machines & welding,Welding parts & accessories,60.00,False,16:20:00,16:44,Updated,Time changed,3
1317,Other machines & welding,Welding parts & accessories,100.00,True,16:01:00,16:53,Updated,Time changed,3
1318,Other machines & welding,Welding parts & accessories,500.00,False,16:19:00,16:40,Updated,Time changed,3
1319,Other machines & welding,Welding parts & accessories,70.00,True,16:08:00,16:23,Updated,Time changed,3
1320,Other machines & welding,Welding parts & accessories,70.00,False,16:23:00,16:19,Updated,Time changed,3
1321,Other machines & welding,Welding parts & accessories,70.00,True,16:31:00,16:59,Updated,Time changed,3
1322,Other machines & welding,Welding parts & accessories,50.00,True,16:26:00,16:11,Updated,Time changed,3
1323,Other machines & welding,Welding parts & accessories,50.00,False,16:21:00,16:21,Updated,Time changed,3
1324,Other machines & welding,Welding parts & accessories,50.00,True,16:01:00,16:57,Updated,Time changed,3
1325,Other machines & welding,Welding parts & accessories,100.00,False,16:45:00,16:04,Updated,Time changed,3
1326,Top machines,Cars,8500.00,True,15:07:00,14:19,Updated,Time changed,2
1327,Stock & rolling,Car trailers,2000.00,True,17:15:00,17:57,Updated,Time changed,4
1328,Top machines,Forklifts,42000.00,True,14:45:00,14:13,Updated,Time changed,2
1329,Stock & rolling,Intern transport,400.00,True,17:27:00,17:38,Updated,Time changed,4
1330,Stock & rolling,Intern transport,700.00,True,17:04:00,17:59,Updated,Time changed,4
1331,Stock & rolling,Intern transport,100.00,True,17:30:00,17:32,Updated,Time changed,4
1332,Stock & rolling,Intern transport,250.00,True,17:36:00,17:35,Updated,Time changed,4
1333,Other machines & welding,Press brake tools,500.00,False,16:22:00,16:10,Updated,Time changed,3
1334,Other machines & welding,Press brake tools,500.00,False,16:23:00,16:45,Updated,Time changed,3
1335,Other machines & welding,Press brake tools,500.00,False,16:27:00,16:18,Updated,Time changed,3
1336,Other machines & welding,Press brake tools,500.00,False,16:17:00,16:53,Updated,Time changed,3
1337,Other machines & welding,Press brake tools,500.00,True,16:06:00,16:08,Updated,Time changed,3
1338,Other machines & welding,Press brake tools,500.00,True,16:48:00,16:32,Updated,Time changed,3
1339,Other machines & welding,Press brake tools,500.00,False,16:56:00,16:08,Updated,Time changed,3
1340,Other machines & welding,Press brake tools,500.00,True,16:36:00,16:18,Updated,Time changed,3
1341,Other machines & welding,Press brake tools,500.00,False,16:46:00,16:28,Updated,Time changed,3
1342,Other machines & welding,Press brake tools,500.00,False,16:48:00,16:38,Updated,Time changed,3
1343,Other machines & welding,Press brake tools,500.00,False,16:30:00,16:37,Updated,Time changed,3
1344,Other machines & welding,Press brake tools,500.00,True,16:49:00,16:56,Updated,Time changed,3
1345,Other machines & welding,Press brake tools,500.00,False,16:15:00,16:15,Updated,Time changed,3
1346,Other machines & welding,Press brake tools,1000.00,False,16:41:00,16:49,Updated,Time changed,3
1347,Other machines & welding,Press brake tools,500.00,False,16:27:00,16:05,Updated,Time changed,3
1348,Other machines & welding,Press brake tools,500.00,False,16:39:00,16:15,Updated,Time changed,3
1349,Other machines & welding,Press brake tools,500.00,False,16:47:00,16:44,Updated,Time changed,3
1350,Other machines & welding,Press brake tools,500.00,False,16:05:00,16:15,Updated,Time changed,3
1351,Other machines & welding,Press brake tools,500.00,False,16:08:00,16:16,Updated,Time changed,3
1352,Other machines & welding,Press brake tools,500.00,False,16:49:00,16:28,Updated,Time changed,3
1353,Other machines & welding,Press brake tools,500.00,False,16:52:00,16:09,Updated,Time changed,3
1354,Other machines & welding,Press brake tools,500.00,False,16:34:00,16:05,Updated,Time changed,3
1355,Other machines & welding,Press brake tools,200.00,True,16:29:00,16:57,Updated,Time changed,3
1356,Other machines & welding,Press brake tools,400.00,True,16:37:00,16:55,Updated,Time changed,3
1357,Other machines & welding,Press brake tools,400.00,False,16:39:00,16:02,Updated,Time changed,3
1358,Other machines & welding,Press brake tools,500.00,False,16:35:00,16:18,Updated,Time changed,3
1359,Other machines & welding,Press brake tools,400.00,False,16:57:00,16:31,Updated,Time changed,3
1360,Other machines & welding,Press brake tools,400.00,False,16:43:00,16:29,Updated,Time changed,3
1361,Other machines & welding,Press brake tools,400.00,False,16:07:00,16:19,Updated,Time changed,3
1362,Other machines & welding,Press brake tools,400.00,False,16:45:00,16:59,Updated,Time changed,3
1363,Other machines & welding,Press brake tools,400.00,False,16:10:00,16:16,Updated,Time changed,3
1364,Other machines & welding,Press brake tools,400.00,False,16:29:00,16:40,Updated,Time changed,3
1365,Other machines & welding,Press brake tools,250.00,True,16:25:00,16:03,Updated,Time changed,3
1366,Other machines & welding,Press brake tools,400.00,False,16:59:00,16:32,Updated,Time changed,3
1367,Other machines & welding,Press brake tools,300.00,False,16:03:00,16:44,Updated,Time changed,3
1368,Other machines & welding,Press brake tools,400.00,False,16:47:00,16:25,Updated,Time changed,3
1369,Other machines & welding,Press brake tools,400.00,False,16:28:00,16:17,Updated,Time changed,3
1370,Other machines & welding,Press brake tools,300.00,False,16:36:00,16:44,Updated,Time changed,3
1371,Other machines & welding,Press brake tools,600.00,False,16:21:00,16:21,Updated,Time changed,3
1372,Other machines & welding,Press brake tools,500.00,False,16:06:00,16:46,Updated,Time changed,3
1373,Other machines & welding,Press brake tools,750.00,False,16:14:00,16:51,Updated,Time changed,3
1374,Other machines & welding,Press brake tools,500.00,False,16:29:00,16:49,Updated,Time changed,3
1375,Other machines & welding,Press brake tools,500.00,True,16:08:00,16:32,Updated,Time changed,3
1376,Other machines & welding,Press brake tools,250.00,False,16:47:00,16:44,Updated,Time changed,3
1377,Other machines & welding,Press brake tools,400.00,False,16:47:00,16:34,Updated,Time changed,3
1378,Other machines & welding,Press brake tools,200.00,False,16:01:00,16:34,Updated,Time changed,3
1379,Other machines & welding,Press brake tools,300.00,False,16:57:00,16:43,Updated,Time changed,3
1380,Other machines & welding,Press brake tools,500.00,False,16:34:00,16:39,Updated,Time changed,3
1381,Other machines & welding,Press brake tools,100.00,False,16:41:00,16:11,Updated,Time changed,3
1382,Other machines & welding,Press brake tools,100.00,False,16:28:00,16:50,Updated,Time changed,3
1383,Other machines & welding,Press brake tools,500.00,True,16:04:00,16:21,Updated,Time changed,3
1384,Other machines & welding,Press brake tools,300.00,False,16:28:00,16:56,Updated,Time changed,3
1385,Other machines & welding,Press brake tools,350.00,False,16:54:00,16:23,Updated,Time changed,3
1386,Other machines & welding,Press brake tools,300.00,False,16:21:00,16:57,Updated,Time changed,3
1387,Buffer zone,"Machine parts, tools & accessories",1500.00,True,16:39:00,17:44,Updated,Time changed,6
1388,Buffer zone,"Machine parts, tools & accessories",400.00,True,18:44:00,15:08,Updated,Time changed,6
1389,Buffer zone,"Machine parts, tools & accessories",2000.00,True,15:50:00,17:43,Updated,Time changed,6
1390,Buffer zone,"Machine parts, tools & accessories",800.00,True,14:12:00,18:00,Updated,Time changed,6
1391,Buffer zone,Punching machines,400.00,True,15:05:00,14:07,Updated,Time changed,6
1392,Other machines & welding,Separator systems,1000.00,False,16:22:00,16:46,Updated,Time changed,3
1393,Office & misc.,Various metalworking,300.00,True,18:19:00,17:04,Updated,Time changed,5
1394,Stock & rolling,Workshop Inventory,175.00,False,17:03:00,17:38,Updated,Time changed,4
1395,Buffer zone,Grinding machines,200.00,False,17:22:00,16:10,Updated,Time changed,6
1396,Buffer zone,Grinding machines,100.00,False,14:09:00,17:48,Updated,Time changed,6
1397,Buffer zone,Drills,1500.00,True,16:22:00,18:35,Updated,Time changed,6
1398,Buffer zone,Drills,1000.00,True,17:28:00,15:17,Updated,Time changed,6
1399,Buffer zone,Drills,1000.00,True,16:58:00,15:41,Updated,Time changed,6
1400,Stock & rolling,Workshop Inventory,150.00,False,17:35:00,17:49,Updated,Time changed,4
1401,Stock & rolling,Workshop Inventory,100.00,True,17:34:00,17:39,Updated,Time changed,4
1402,Buffer zone,"Machine parts, tools & accessories",75.00,True,16:37:00,16:50,Updated,Time changed,6
1403,Buffer zone,"Machine parts, tools & accessories",150.00,True,18:49:00,18:09,Updated,Time changed,6
1404,Buffer zone,"Machine parts, tools & accessories",75.00,True,14:12:00,15:41,Updated,Time changed,6
1405,Buffer zone,"Machine parts, tools & accessories",40.00,False,18:02:00,15:04,Updated,Time changed,6
1406,Stock & rolling,Workshop Inventory,150.00,False,17:13:00,17:03,Updated,Time changed,4
1407,Buffer zone,"Machine parts, tools & accessories",400.00,True,18:35:00,16:26,Updated,Time changed,6
1408,Buffer zone,"Machine parts, tools & accessories",300.00,True,17:02:00,16:24,Updated,Time changed,6
1409,Stock & rolling,Workshop Inventory,50.00,False,17:17:00,17:00,Updated,Time changed,4
1410,Buffer zone,Grinding machines,2000.00,True,18:41:00,18:23,Updated,Time changed,6
1411,Stock & rolling,Workshop Inventory,150.00,False,17:35:00,17:39,Updated,Time changed,4
1412,Stock & rolling,Workshop Inventory,100.00,False,17:34:00,17:58,Updated,Time changed,4
1413,Other machines & welding,Polishing machines,100.00,True,16:16:00,16:44,Updated,Time changed,3
1414,Other machines & welding,Polishing machines,150.00,True,16:56:00,16:20,Updated,Time changed,3
1415,Buffer zone,Welding and cutting equipment,150.00,True,17:01:00,15:29,Updated,Time changed,6
1416,Stock & rolling,Workshop Inventory,100.00,False,17:58:00,17:11,Updated,Time changed,4
1417,Stock & rolling,Workshop Inventory,200.00,True,17:10:00,17:59,Updated,Time changed,4
1418,Stock & rolling,Workshop Inventory,200.00,False,17:19:00,17:37,Updated,Time changed,4
1419,Stock & rolling,Workshop Inventory,250.00,False,17:28:00,17:24,Updated,Time changed,4
1420,Stock & rolling,Workshop Inventory,200.00,True,17:43:00,17:15,Updated,Time changed,4
1421,Stock & rolling,Workshop Inventory,200.00,False,17:14:00,17:40,Updated,Time changed,4
1422,Stock & rolling,Workshop Inventory,200.00,False,17:15:00,17:27,Updated,Time changed,4
1423,Stock & rolling,Workshop Inventory,150.00,False,17:14:00,17:31,Updated,Time changed,4
1424,Other machines & welding,Press brake tools,500.00,False,16:49:00,16:49,Updated,Time changed,3
1425,Other machines & welding,Press brake tools,500.00,False,16:02:00,16:53,Updated,Time changed,3
1426,Other machines & welding,Press brake tools,500.00,False,16:50:00,16:46,Updated,Time changed,3
1427,Other machines & welding,Press brake tools,500.00,False,16:15:00,16:57,Updated,Time changed,3
1428,Other machines & welding,Press brake tools,500.00,False,16:31:00,16:41,Updated,Time changed,3
1429,Other machines & welding,Press brake tools,500.00,False,16:04:00,16:30,Updated,Time changed,3
1430,Other machines & welding,Press brake tools,500.00,False,16:41:00,16:03,Updated,Time changed,3
1431,Other machines & welding,Press brake tools,800.00,False,16:06:00,16:36,Updated,Time changed,3
1432,Other machines & welding,Press brake tools,500.00,False,16:01:00,16:24,Updated,Time changed,3
1433,Other machines & welding,Press brake tools,500.00,False,16:11:00,16:52,Updated,Time changed,3
1434,Other machines & welding,Press brake tools,500.00,False,16:28:00,16:07,Updated,Time changed,3
1435,Other machines & welding,Press brake tools,500.00,False,16:15:00,16:17,Updated,Time changed,3
1436,Other machines & welding,Press brake tools,500.00,False,16:21:00,16:28,Updated,Time changed,3
1437,Other machines & welding,Press brake tools,500.00,False,16:39:00,16:01,Updated,Time changed,3
1438,Other machines & welding,Press brake tools,600.00,False,16:02:00,16:22,Updated,Time changed,3
1439,Stock & rolling,Workshop Inventory,100.00,False,17:15:00,17:18,Updated,Time changed,4
1440,Stock & rolling,Workshop Inventory,100.00,False,17:45:00,17:39,Updated,Time changed,4
1441,Stock & rolling,Workshop Inventory,150.00,True,17:35:00,17:15,Updated,Time changed,4
1442,Stock & rolling,Workshop Inventory,50.00,False,17:53:00,17:00,Updated,Time changed,4
1443,Stock & rolling,Workshop Inventory,150.00,True,17:08:00,17:40,Updated,Time changed,4
1444,Stock & rolling,Workshop Inventory,100.00,False,17:00:00,17:14,Updated,Time changed,4
1445,Stock & rolling,Workshop Inventory,150.00,True,17:10:00,17:38,Updated,Time changed,4
1446,Stock & rolling,Workshop Inventory,100.00,False,17:10:00,17:11,Updated,Time changed,4
1447,Stock & rolling,Workshop Inventory,100.00,True,17:18:00,17:29,Updated,Time changed,4
1448,Stock & rolling,Workshop Inventory,150.00,True,17:17:00,17:07,Updated,Time changed,4
1449,Stock & rolling,Workshop Inventory,150.00,True,17:57:00,17:29,Updated,Time changed,4
1450,Stock & rolling,Workshop Inventory,150.00,True,17:53:00,17:02,Updated,Time changed,4
1451,Stock & rolling,Workshop Inventory,150.00,True,17:16:00,17:51,Updated,Time changed,4
1452,Stock & rolling,Workshop Inventory,150.00,True,17:39:00,17:46,Updated,Time changed,4
1453,Stock & rolling,Workshop Inventory,150.00,True,17:41:00,17:07,Updated,Time changed,4
1454,Stock & rolling,Workshop Inventory,150.00,True,17:24:00,17:36,Updated,Time changed,4
1455,Stock & rolling,Workshop Inventory,150.00,True,17:11:00,17:42,Updated,Time changed,4
1456,Stock & rolling,Workshop Inventory,150.00,True,17:18:00,17:18,Updated,Time changed,4
1457,Stock & rolling,Workshop Inventory,150.00,True,17:45:00,17:05,Updated,Time changed,4
1458,Stock & rolling,Workshop Inventory,150.00,True,17:25:00,17:55,Updated,Time changed,4
1459,Stock & rolling,Workshop Inventory,150.00,True,17:25:00,17:00,Updated,Time changed,4
1460,Stock & rolling,Workshop Inventory,150.00,True,17:16:00,17:08,Updated,Time changed,4
1461,Stock & rolling,Workshop Inventory,150.00,True,17:37:00,17:26,Updated,Time changed,4
1462,Stock & rolling,Workshop Inventory,150.00,True,17:28:00,17:21,Updated,Time changed,4
1463,Stock & rolling,Workshop Inventory,150.00,True,17:29:00,17:12,Updated,Time changed,4
1464,Stock & rolling,Workshop Inventory,150.00,True,17:55:00,17:34,Updated,Time changed,4
1465,Other machines & welding,Welding parts & accessories,100.00,False,16:03:00,16:24,Updated,Time changed,3
1466,Warm-up,Battery tools,70.00,False,14:11:00,14:10,Updated,Time changed,1
1467,Warm-up,Battery tools,70.00,True,14:21:00,14:44,Updated,Time changed,1
1468,Warm-up,Battery tools,70.00,True,14:08:00,14:23,Updated,Time changed,1
1469,Warm-up,Battery tools,70.00,True,14:15:00,14:42,Updated,Time changed,1
1470,Warm-up,Battery tools,70.00,False,14:22:00,14:33,Updated,Time changed,1
1471,Warm-up,Battery tools,60.00,True,14:50:00,14:13,Updated,Time changed,1
1472,Warm-up,Battery tools,60.00,False,14:09:00,14:54,Updated,Time changed,1
